Data,"Tipo Residuo","Peso"
2016-07-21,"Cortes de Jardim","84120,00"
2016-07-21,"Plastico","4360,00"
2016-07-21,"Monstros","12780,00"
2016-07-21,"Residuos Limpeza","14320,00"
2016-07-20,"Vidro","15100,00"
2016-07-20,"Cortes de Jardim","86120,00"
2016-07-20,"Indiferenciado","256500,00"
2016-07-20,"Monstros","12900,00"
2016-07-20,"Residuos Limpeza","32380,00"
2016-07-20,"Plastico","3180,00"
2016-07-20,"Papel","6640,00"
2016-07-19,"Indiferenciado","270600,00"
2016-07-19,"Vidro","7520,00"
2016-07-19,"Monstros","8960,00"
2016-07-19,"Cortes de Jardim","82980,00"
2016-07-19,"Papel","4500,00"
2016-07-19,"Plastico","21560,00"
2016-07-19,"Residuos Limpeza","17640,00"
2016-07-18,"Papel","28460,00"
2016-07-18,"Vidro","12420,00"
2016-07-18,"Monstros","13440,00"
2016-07-18,"Indiferenciado","256640,00"
2016-07-18,"Plastico","2440,00"
2016-07-18,"Residuos Limpeza","16860,00"
2016-07-18,"Cortes de Jardim","93320,00"
2016-07-17,"Indiferenciado","247800,00"
2016-07-17,"Papel","3260,00"
2016-07-17,"Residuos Limpeza","680,00"
2016-07-16,"Papel","8000,00"
2016-07-16,"Cortes de Jardim","68360,00"
2016-07-16,"Indiferenciado","269460,00"
2016-07-16,"Vidro","3560,00"
2016-07-16,"Residuos Limpeza","19880,00"
2016-07-16,"Plastico","3620,00"
2016-07-16,"Monstros","7720,00"
2016-07-15,"Papel","3700,00"
2016-07-15,"Cortes de Jardim","67080,00"
2016-07-15,"Monstros","9960,00"
2016-07-15,"Residuos Limpeza","42920,00"
2016-07-15,"Plastico","11480,00"
2016-07-15,"Vidro","19540,00"
2016-07-15,"Indiferenciado","246420,00"
2016-07-14,"Residuos Limpeza","48580,00"
2016-07-14,"Monstros","13900,00"
2016-07-14,"Cortes de Jardim","62360,00"
2016-07-14,"Plastico","3180,00"
2016-07-14,"Papel","24000,00"
2016-07-14,"Vidro","7080,00"
2016-07-14,"Indiferenciado","255240,00"
2016-07-13,"Plastico","2700,00"
2016-07-13,"Monstros","11580,00"
2016-07-13,"Residuos Limpeza","5200,00"
2016-07-13,"Indiferenciado","263540,00"
2016-07-13,"Cortes de Jardim","85640,00"
2016-07-13,"Papel","8720,00"
2016-07-13,"Vidro","19640,00"
2016-07-12,"Residuos Limpeza","36000,00"
2016-07-12,"Plastico","22800,00"
2016-07-12,"Papel","2820,00"
2016-07-12,"Cortes de Jardim","75340,00"
2016-07-12,"Monstros","10540,00"
2016-07-12,"Indiferenciado","281360,00"
2016-07-12,"Vidro","6680,00"
2016-07-11,"Indiferenciado","233780,00"
2016-07-11,"Residuos Limpeza","9100,00"
2016-07-11,"Vidro","15340,00"
2016-07-11,"Monstros","11580,00"
2016-07-11,"Papel","30960,00"
2016-07-11,"Cortes de Jardim","67900,00"
2016-07-11,"Plastico","1860,00"
2016-07-10,"Indiferenciado","244180,00"
2016-07-10,"Residuos Limpeza","380,00"
2016-07-10,"Papel","4380,00"
2016-07-10,"Monstros","460,00"
2016-07-09,"Indiferenciado","276340,00"
2016-07-09,"Vidro","20760,00"
2016-07-09,"Papel","8800,00"
2016-07-09,"Cortes de Jardim","68360,00"
2016-07-09,"Plastico","4800,00"
2016-07-09,"Residuos Limpeza","45580,00"
2016-07-09,"Monstros","8580,00"
2016-07-08,"Vidro","12340,00"
2016-07-08,"Indiferenciado","238640,00"
2016-07-08,"Residuos Limpeza","21060,00"
2016-07-08,"Monstros","11120,00"
2016-07-08,"Plastico","11620,00"
2016-07-08,"Papel","4460,00"
2016-07-08,"Restos Comida","1140,00"
2016-07-08,"Cortes de Jardim","72080,00"
2016-07-07,"Indiferenciado","256620,00"
2016-07-07,"Cortes de Jardim","71640,00"
2016-07-07,"Vidro","6240,00"
2016-07-07,"Papel","24180,00"
2016-07-07,"Plastico","2980,00"
2016-07-07,"Restos Comida","880,00"
2016-07-07,"Monstros","11160,00"
2016-07-07,"Residuos Limpeza","23320,00"
2016-07-06,"Papel","7780,00"
2016-07-06,"Monstros","14060,00"
2016-07-06,"Cortes de Jardim","72920,00"
2016-07-06,"Indiferenciado","268660,00"
2016-07-06,"Vidro","16940,00"
2016-07-06,"Residuos Limpeza","20580,00"
2016-07-06,"Restos Comida","880,00"
2016-07-06,"Plastico","2500,00"
2016-07-05,"Indiferenciado","283420,00"
2016-07-05,"Vidro","5300,00"
2016-07-05,"Monstros","9400,00"
2016-07-05,"Papel","3400,00"
2016-07-05,"Cortes de Jardim","71380,00"
2016-07-05,"Plastico","20960,00"
2016-07-05,"Residuos Limpeza","27600,00"
2016-07-04,"Vidro","14260,00"
2016-07-04,"Cortes de Jardim","82820,00"
2016-07-04,"Indiferenciado","262200,00"
2016-07-04,"Monstros","11820,00"
2016-07-04,"Residuos Limpeza","17500,00"
2016-07-04,"Papel","30720,00"
2016-07-04,"Restos Comida","1580,00"
2016-07-04,"Plastico","1840,00"
2016-07-03,"Cortes de Jardim","280,00"
2016-07-03,"Papel","3820,00"
2016-07-03,"Indiferenciado","241560,00"
2016-07-02,"Plastico","4040,00"
2016-07-02,"Cortes de Jardim","68420,00"
2016-07-02,"Papel","8040,00"
2016-07-02,"Indiferenciado","265280,00"
2016-07-02,"Vidro","8820,00"
2016-07-02,"Residuos Limpeza","45080,00"
2016-07-02,"Monstros","5280,00"
2016-07-01,"Vidro","10000,00"
2016-07-01,"Residuos Limpeza","45420,00"
2016-07-01,"Monstros","10620,00"
2016-07-01,"Papel","4340,00"
2016-07-01,"Restos Comida","1200,00"
2016-07-01,"Plastico","13240,00"
2016-07-01,"Indiferenciado","264860,00"
2016-07-01,"Cortes de Jardim","82360,00"
2016-06-30,"Residuos Limpeza","29120,00"
2016-06-30,"Plastico","2780,00"
2016-06-30,"Monstros","8040,00"
2016-06-30,"Indiferenciado","258280,00"
2016-06-30,"Vidro","8920,00"
2016-06-30,"Papel","24800,00"
2016-06-30,"Cortes de Jardim","88260,00"
2016-06-29,"Plastico","4940,00"
2016-06-29,"Residuos Limpeza","39500,00"
2016-06-29,"Vidro","17240,00"
2016-06-29,"Indiferenciado","268080,00"
2016-06-29,"Papel","12640,00"
2016-06-29,"Monstros","10680,00"
2016-06-29,"Cortes de Jardim","76340,00"
2016-06-28,"Indiferenciado","269840,00"
2016-06-28,"Residuos Limpeza","29460,00"
2016-06-28,"Vidro","5820,00"
2016-06-28,"Monstros","9780,00"
2016-06-28,"Cortes de Jardim","47980,00"
2016-06-28,"Papel","3100,00"
2016-06-28,"Plastico","21120,00"
2016-06-27,"Indiferenciado","262140,00"
2016-06-27,"Vidro","12280,00"
2016-06-27,"Residuos Limpeza","36000,00"
2016-06-27,"Papel","25740,00"
2016-06-27,"Cortes de Jardim","68880,00"
2016-06-27,"Restos Comida","1160,00"
2016-06-27,"Monstros","11240,00"
2016-06-27,"Plastico","1740,00"
2016-06-26,"Indiferenciado","232920,00"
2016-06-26,"Papel","3700,00"
2016-06-26,"Residuos Limpeza","660,00"
2016-06-25,"Indiferenciado","249600,00"
2016-06-25,"Monstros","5460,00"
2016-06-25,"Residuos Limpeza","22040,00"
2016-06-25,"Papel","11400,00"
2016-06-25,"Plastico","3420,00"
2016-06-25,"Cortes de Jardim","57020,00"
2016-06-25,"Vidro","16480,00"
2016-06-24,"Indiferenciado","261140,00"
2016-06-24,"Papel","3120,00"
2016-06-24,"Cortes de Jardim","56620,00"
2016-06-24,"Residuos Limpeza","54120,00"
2016-06-24,"Monstros","11280,00"
2016-06-24,"Restos Comida","760,00"
2016-06-24,"Plastico","11920,00"
2016-06-24,"Vidro","5680,00"
2016-06-23,"Vidro","3540,00"
2016-06-23,"Indiferenciado","232880,00"
2016-06-23,"Monstros","15000,00"
2016-06-23,"Papel","21560,00"
2016-06-23,"Cortes de Jardim","78120,00"
2016-06-23,"Residuos Limpeza","24840,00"
2016-06-23,"Plastico","2620,00"
2016-06-22,"Monstros","14480,00"
2016-06-22,"Vidro","16580,00"
2016-06-22,"Residuos Limpeza","24640,00"
2016-06-22,"Indiferenciado","256700,00"
2016-06-22,"Papel","7020,00"
2016-06-22,"Plastico","2920,00"
2016-06-22,"Cortes de Jardim","71740,00"
2016-06-22,"Restos Comida","900,00"
2016-06-21,"Indiferenciado","267540,00"
2016-06-21,"Plastico","21400,00"
2016-06-21,"Monstros","12600,00"
2016-06-21,"Cortes de Jardim","63880,00"
2016-06-21,"Vidro","12560,00"
2016-06-21,"Papel","2940,00"
2016-06-21,"Residuos Limpeza","8080,00"
2016-06-20,"Papel","28840,00"
2016-06-20,"Cortes de Jardim","71480,00"
2016-06-20,"Plastico","1940,00"
2016-06-20,"Vidro","19540,00"
2016-06-20,"Indiferenciado","247280,00"
2016-06-20,"Residuos Limpeza","18000,00"
2016-06-20,"Monstros","14280,00"
2016-06-19,"Papel","4100,00"
2016-06-19,"Indiferenciado","251280,00"
2016-06-19,"Residuos Limpeza","680,00"
2016-06-18,"Monstros","6320,00"
2016-06-18,"Residuos Limpeza","42040,00"
2016-06-18,"Plastico","3200,00"
2016-06-18,"Papel","8680,00"
2016-06-18,"Indiferenciado","242440,00"
2016-06-18,"Vidro","18080,00"
2016-06-18,"Cortes de Jardim","62920,00"
2016-06-17,"Residuos Limpeza","19600,00"
2016-06-17,"Plastico","12640,00"
2016-06-17,"Cortes de Jardim","71720,00"
2016-06-17,"Papel","3080,00"
2016-06-17,"Monstros","10220,00"
2016-06-17,"Indiferenciado","254340,00"
2016-06-17,"Vidro","6860,00"
2016-06-16,"Plastico","3900,00"
2016-06-16,"Residuos Limpeza","6980,00"
2016-06-16,"Indiferenciado","254220,00"
2016-06-16,"Monstros","12180,00"
2016-06-16,"Vidro","9320,00"
2016-06-16,"Papel","23500,00"
2016-06-16,"Cortes de Jardim","81520,00"
2016-06-15,"Indiferenciado","261020,00"
2016-06-15,"Residuos Limpeza","11480,00"
2016-06-15,"Vidro","19200,00"
2016-06-15,"Cortes de Jardim","64420,00"
2016-06-15,"Monstros","14460,00"
2016-06-15,"Papel","6940,00"
2016-06-15,"Plastico","2500,00"
2016-06-14,"Indiferenciado","241100,00"
2016-06-14,"Vidro","14280,00"
2016-06-14,"Papel","5060,00"
2016-06-14,"Cortes de Jardim","43720,00"
2016-06-14,"Residuos Limpeza","4280,00"
2016-06-14,"Monstros","12420,00"
2016-06-14,"Plastico","16860,00"
2016-06-13,"Vidro","21280,00"
2016-06-13,"Indiferenciado","231420,00"
2016-06-13,"Plastico","660,00"
2016-06-13,"Cortes de Jardim","6080,00"
2016-06-13,"Papel","28720,00"
2016-06-13,"Residuos Limpeza","4600,00"
2016-06-13,"Monstros","820,00"
2016-06-12,"Indiferenciado","238300,00"
2016-06-12,"Residuos Limpeza","700,00"
2016-06-12,"Papel","2900,00"
2016-06-11,"Cortes de Jardim","68540,00"
2016-06-11,"Papel","10860,00"
2016-06-11,"Monstros","4340,00"
2016-06-11,"Indiferenciado","246180,00"
2016-06-11,"Vidro","8660,00"
2016-06-11,"Plastico","11560,00"
2016-06-11,"Residuos Limpeza","6100,00"
2016-06-10,"Papel","3260,00"
2016-06-10,"Indiferenciado","257900,00"
2016-06-10,"Plastico","1560,00"
2016-06-10,"Residuos Limpeza","440,00"
2016-06-09,"Vidro","4660,00"
2016-06-09,"Monstros","8900,00"
2016-06-09,"Cortes de Jardim","57860,00"
2016-06-09,"Papel","12060,00"
2016-06-09,"Residuos Limpeza","4320,00"
2016-06-09,"Plastico","5780,00"
2016-06-09,"Indiferenciado","236220,00"
2016-06-08,"Plastico","2660,00"
2016-06-08,"Monstros","11300,00"
2016-06-08,"Papel","14900,00"
2016-06-08,"Indiferenciado","268700,00"
2016-06-08,"Cortes de Jardim","71880,00"
2016-06-08,"Residuos Limpeza","32720,00"
2016-06-08,"Vidro","7580,00"
2016-06-07,"Plastico","20800,00"
2016-06-07,"Papel","3120,00"
2016-06-07,"Cortes de Jardim","55320,00"
2016-06-07,"Residuos Limpeza","23120,00"
2016-06-07,"Monstros","11940,00"
2016-06-07,"Vidro","3520,00"
2016-06-07,"Indiferenciado","246960,00"
2016-06-06,"Residuos Limpeza","42180,00"
2016-06-06,"Monstros","10040,00"
2016-06-06,"Cortes de Jardim","87960,00"
2016-06-06,"Plastico","2000,00"
2016-06-06,"Papel","32500,00"
2016-06-06,"Restos Comida","260,00"
2016-06-06,"Vidro","10600,00"
2016-06-06,"Indiferenciado","268660,00"
2016-06-05,"Papel","3380,00"
2016-06-05,"Residuos Limpeza","640,00"
2016-06-05,"Indiferenciado","237780,00"
2016-06-04,"Residuos Limpeza","34980,00"
2016-06-04,"Plastico","3320,00"
2016-06-04,"Restos Comida","660,00"
2016-06-04,"Papel","8580,00"
2016-06-04,"Monstros","7400,00"
2016-06-04,"Cortes de Jardim","41780,00"
2016-06-04,"Vidro","18240,00"
2016-06-04,"Indiferenciado","249880,00"
2016-06-03,"Residuos Limpeza","6400,00"
2016-06-03,"Indiferenciado","252560,00"
2016-06-03,"Monstros","9040,00"
2016-06-03,"Vidro","5880,00"
2016-06-03,"Restos Comida","540,00"
2016-06-03,"Plastico","12700,00"
2016-06-03,"Papel","2220,00"
2016-06-03,"Cortes de Jardim","59800,00"
2016-06-02,"Indiferenciado","245020,00"
2016-06-02,"Residuos Limpeza","44640,00"
2016-06-02,"Monstros","10920,00"
2016-06-02,"Cortes de Jardim","57460,00"
2016-06-02,"Papel","22320,00"
2016-06-02,"Plastico","2520,00"
2016-06-02,"Vidro","5520,00"
2016-06-01,"Vidro","13600,00"
2016-06-01,"Indiferenciado","239280,00"
2016-06-01,"Papel","6800,00"
2016-06-01,"Plastico","6360,00"
2016-06-01,"Cortes de Jardim","58240,00"
2016-06-01,"Restos Comida","460,00"
2016-06-01,"Monstros","12060,00"
2016-06-01,"Residuos Limpeza","4840,00"
2016-05-31,"Vidro","4780,00"
2016-05-31,"Indiferenciado","249740,00"
2016-05-31,"Monstros","13080,00"
2016-05-31,"Cortes de Jardim","69180,00"
2016-05-31,"Residuos Limpeza","6840,00"
2016-05-31,"Plastico","20100,00"
2016-05-31,"Papel","2920,00"
2016-05-30,"Indiferenciado","260700,00"
2016-05-30,"Cortes de Jardim","72500,00"
2016-05-30,"Residuos Limpeza","13400,00"
2016-05-30,"Monstros","14500,00"
2016-05-30,"Papel","33280,00"
2016-05-30,"Plastico","1520,00"
2016-05-30,"Vidro","16380,00"
2016-05-29,"Indiferenciado","221440,00"
2016-05-29,"Papel","3360,00"
2016-05-28,"Residuos Limpeza","13760,00"
2016-05-28,"Plastico","2980,00"
2016-05-28,"Papel","11700,00"
2016-05-28,"Cortes de Jardim","61540,00"
2016-05-28,"Monstros","7040,00"
2016-05-28,"Vidro","15440,00"
2016-05-28,"Indiferenciado","249440,00"
2016-05-27,"Residuos Limpeza","11340,00"
2016-05-27,"Indiferenciado","270400,00"
2016-05-27,"Cortes de Jardim","73680,00"
2016-05-27,"Monstros","11620,00"
2016-05-27,"Vidro","12440,00"
2016-05-27,"Papel","6240,00"
2016-05-27,"Plastico","13740,00"
2016-05-27,"Restos Comida","1100,00"
2016-05-26,"Indiferenciado","236120,00"
2016-05-26,"Monstros","300,00"
2016-05-26,"Plastico","2200,00"
2016-05-26,"Cortes de Jardim","5220,00"
2016-05-25,"Vidro","11180,00"
2016-05-25,"Indiferenciado","229360,00"
2016-05-25,"Papel","20540,00"
2016-05-25,"Plastico","2460,00"
2016-05-25,"Cortes de Jardim","85860,00"
2016-05-25,"Residuos Limpeza","16280,00"
2016-05-25,"Monstros","9200,00"
2016-05-24,"Cortes de Jardim","65500,00"
2016-05-24,"Indiferenciado","261120,00"
2016-05-24,"Residuos Limpeza","33200,00"
2016-05-24,"Monstros","9540,00"
2016-05-24,"Papel","3160,00"
2016-05-24,"Plastico","20360,00"
2016-05-23,"Indiferenciado","258840,00"
2016-05-23,"Vidro","13840,00"
2016-05-23,"Monstros","11440,00"
2016-05-23,"Cortes de Jardim","63640,00"
2016-05-23,"Papel","30200,00"
2016-05-23,"Restos Comida","740,00"
2016-05-23,"Residuos Limpeza","14600,00"
2016-05-23,"Plastico","1460,00"
2016-05-22,"Papel","3680,00"
2016-05-22,"Indiferenciado","239380,00"
2016-05-22,"Residuos Limpeza","360,00"
2016-05-21,"Vidro","18220,00"
2016-05-21,"Monstros","5300,00"
2016-05-21,"Cortes de Jardim","69160,00"
2016-05-21,"Plastico","2960,00"
2016-05-21,"Papel","6880,00"
2016-05-21,"Residuos Limpeza","16580,00"
2016-05-21,"Indiferenciado","256740,00"
2016-05-20,"Plastico","11760,00"
2016-05-20,"Cortes de Jardim","98740,00"
2016-05-20,"Papel","2560,00"
2016-05-20,"Monstros","12080,00"
2016-05-20,"Indiferenciado","247360,00"
2016-05-20,"Vidro","10900,00"
2016-05-20,"Residuos Limpeza","17360,00"
2016-05-19,"Papel","22600,00"
2016-05-19,"Cortes de Jardim","74840,00"
2016-05-19,"Plastico","2640,00"
2016-05-19,"Monstros","14060,00"
2016-05-19,"Residuos Limpeza","7120,00"
2016-05-19,"Vidro","7140,00"
2016-05-19,"Indiferenciado","238000,00"
2016-05-18,"Residuos Limpeza","16900,00"
2016-05-18,"Monstros","11540,00"
2016-05-18,"Cortes de Jardim","86960,00"
2016-05-18,"Papel","8980,00"
2016-05-18,"Plastico","2560,00"
2016-05-18,"Vidro","17780,00"
2016-05-18,"Indiferenciado","240040,00"
2016-05-17,"Plastico","20460,00"
2016-05-17,"Papel","5140,00"
2016-05-17,"Monstros","11240,00"
2016-05-17,"Residuos Limpeza","7040,00"
2016-05-17,"Indiferenciado","256740,00"
2016-05-17,"Cortes de Jardim","78240,00"
2016-05-17,"Vidro","7840,00"
2016-05-16,"Residuos Limpeza","15240,00"
2016-05-16,"Plastico","1340,00"
2016-05-16,"Papel","30860,00"
2016-05-16,"Cortes de Jardim","101820,00"
2016-05-16,"Monstros","13040,00"
2016-05-16,"Indiferenciado","258060,00"
2016-05-16,"Vidro","11720,00"
2016-05-15,"Indiferenciado","232040,00"
2016-05-15,"Residuos Limpeza","200,00"
2016-05-15,"Papel","2960,00"
2016-05-14,"Indiferenciado","255320,00"
2016-05-14,"Vidro","19440,00"
2016-05-14,"Cortes de Jardim","60920,00"
2016-05-14,"Monstros","3180,00"
2016-05-14,"Residuos Limpeza","21480,00"
2016-05-14,"Plastico","3620,00"
2016-05-14,"Papel","8060,00"
2016-05-13,"Papel","2440,00"
2016-05-13,"Cortes de Jardim","91120,00"
2016-05-13,"Plastico","10320,00"
2016-05-13,"Indiferenciado","242160,00"
2016-05-13,"Vidro","6280,00"
2016-05-13,"Residuos Limpeza","40820,00"
2016-05-13,"Monstros","12420,00"
2016-05-12,"Vidro","7120,00"
2016-05-12,"Monstros","12220,00"
2016-05-12,"Plastico","2300,00"
2016-05-12,"Papel","21160,00"
2016-05-12,"Cortes de Jardim","85000,00"
2016-05-12,"Indiferenciado","224780,00"
2016-05-12,"Residuos Limpeza","27360,00"
2016-05-11,"Vidro","17140,00"
2016-05-11,"Papel","6560,00"
2016-05-11,"Plastico","2600,00"
2016-05-11,"Monstros","9920,00"
2016-05-11,"Residuos Limpeza","19160,00"
2016-05-11,"Indiferenciado","246400,00"
2016-05-11,"Cortes de Jardim","89400,00"
2016-05-10,"Residuos Limpeza","16260,00"
2016-05-10,"Plastico","21220,00"
2016-05-10,"Monstros","9820,00"
2016-05-10,"Cortes de Jardim","93100,00"
2016-05-10,"Papel","2940,00"
2016-05-10,"Indiferenciado","254020,00"
2016-05-10,"Vidro","7500,00"
2016-05-09,"Plastico","1360,00"
2016-05-09,"Papel","32200,00"
2016-05-09,"Cortes de Jardim","106100,00"
2016-05-09,"Residuos Limpeza","24800,00"
2016-05-09,"Vidro","10700,00"
2016-05-09,"Indiferenciado","256900,00"
2016-05-09,"Monstros","11400,00"
2016-05-08,"Indiferenciado","202380,00"
2016-05-08,"Papel","3380,00"
2016-05-08,"Restos Comida","640,00"
2016-05-07,"Residuos Limpeza","47840,00"
2016-05-07,"Indiferenciado","230500,00"
2016-05-07,"Vidro","9000,00"
2016-05-07,"Plastico","3140,00"
2016-05-07,"Monstros","3200,00"
2016-05-07,"Papel","6320,00"
2016-05-07,"Cortes de Jardim","60360,00"
2016-05-06,"Indiferenciado","231460,00"
2016-05-06,"Plastico","11520,00"
2016-05-06,"Cortes de Jardim","71360,00"
2016-05-06,"Papel","4380,00"
2016-05-06,"Residuos Limpeza","17240,00"
2016-05-06,"Monstros","10460,00"
2016-05-05,"Indiferenciado","221140,00"
2016-05-05,"Cortes de Jardim","72160,00"
2016-05-05,"Residuos Limpeza","7960,00"
2016-05-05,"Monstros","11640,00"
2016-05-05,"Papel","22440,00"
2016-05-05,"Plastico","2600,00"
2016-05-04,"Monstros","10840,00"
2016-05-04,"Indiferenciado","258300,00"
2016-05-04,"Vidro","14280,00"
2016-05-04,"Papel","7340,00"
2016-05-04,"Cortes de Jardim","57340,00"
2016-05-04,"Residuos Limpeza","13180,00"
2016-05-04,"Plastico","2040,00"
2016-05-03,"Indiferenciado","258260,00"
2016-05-03,"Vidro","6760,00"
2016-05-03,"Papel","4340,00"
2016-05-03,"Monstros","8920,00"
2016-05-03,"Plastico","22440,00"
2016-05-03,"Residuos Limpeza","14600,00"
2016-05-03,"Cortes de Jardim","78500,00"
2016-05-02,"Indiferenciado","259800,00"
2016-05-02,"Vidro","14040,00"
2016-05-02,"Monstros","11660,00"
2016-05-02,"Plastico","1840,00"
2016-05-02,"Papel","28760,00"
2016-05-02,"Cortes de Jardim","90780,00"
2016-05-02,"Restos Comida","780,00"
2016-05-02,"Residuos Limpeza","8620,00"
2016-05-01,"Monstros","200,00"
2016-05-01,"Papel","3840,00"
2016-05-01,"Indiferenciado","235340,00"
2016-04-30,"Residuos Limpeza","7480,00"
2016-04-30,"Plastico","3580,00"
2016-04-30,"Cortes de Jardim","56800,00"
2016-04-30,"Papel","9220,00"
2016-04-30,"Monstros","6460,00"
2016-04-30,"Indiferenciado","250700,00"
2016-04-30,"Vidro","16380,00"
2016-04-29,"Monstros","9560,00"
2016-04-29,"Residuos Limpeza","20080,00"
2016-04-29,"Papel","2920,00"
2016-04-29,"Plastico","9600,00"
2016-04-29,"Vidro","6880,00"
2016-04-29,"Cortes de Jardim","80160,00"
2016-04-29,"Indiferenciado","232440,00"
2016-04-28,"Monstros","10640,00"
2016-04-28,"Residuos Limpeza","3720,00"
2016-04-28,"Plastico","2320,00"
2016-04-28,"Papel","16800,00"
2016-04-28,"Indiferenciado","237720,00"
2016-04-28,"Cortes de Jardim","82260,00"
2016-04-28,"Vidro","13140,00"
2016-04-27,"Residuos Limpeza","14620,00"
2016-04-27,"Plastico","16080,00"
2016-04-27,"Cortes de Jardim","74560,00"
2016-04-27,"Indiferenciado","270540,00"
2016-04-27,"Vidro","12320,00"
2016-04-27,"Papel","17000,00"
2016-04-27,"Monstros","7960,00"
2016-04-26,"Plastico","8920,00"
2016-04-26,"Residuos Limpeza","22080,00"
2016-04-26,"Indiferenciado","252400,00"
2016-04-26,"Monstros","16080,00"
2016-04-26,"Vidro","11540,00"
2016-04-26,"Cortes de Jardim","67320,00"
2016-04-26,"Papel","14040,00"
2016-04-25,"Indiferenciado","229200,00"
2016-04-25,"Residuos Limpeza","7440,00"
2016-04-25,"Vidro","5180,00"
2016-04-25,"Cortes de Jardim","6060,00"
2016-04-25,"Monstros","2080,00"
2016-04-25,"Restos Comida","480,00"
2016-04-25,"Papel","13060,00"
2016-04-25,"Plastico","1380,00"
2016-04-24,"Indiferenciado","241700,00"
2016-04-24,"Papel","4100,00"
2016-04-24,"Restos Comida","500,00"
2016-04-23,"Indiferenciado","254720,00"
2016-04-23,"Residuos Limpeza","12100,00"
2016-04-23,"Restos Comida","340,00"
2016-04-23,"Monstros","4000,00"
2016-04-23,"Plastico","3040,00"
2016-04-23,"Papel","13260,00"
2016-04-23,"Cortes de Jardim","56660,00"
2016-04-23,"Vidro","14180,00"
2016-04-22,"Indiferenciado","231520,00"
2016-04-22,"Cortes de Jardim","73780,00"
2016-04-22,"Restos Comida","200,00"
2016-04-22,"Papel","2620,00"
2016-04-22,"Plastico","15120,00"
2016-04-22,"Monstros","9460,00"
2016-04-22,"Residuos Limpeza","17460,00"
2016-04-21,"Cortes de Jardim","85280,00"
2016-04-21,"Papel","20540,00"
2016-04-21,"Monstros","11440,00"
2016-04-21,"Vidro","7040,00"
2016-04-21,"Indiferenciado","237420,00"
2016-04-21,"Residuos Limpeza","3620,00"
2016-04-21,"Plastico","2840,00"
2016-04-20,"Vidro","13920,00"
2016-04-20,"Indiferenciado","243360,00"
2016-04-20,"Monstros","9080,00"
2016-04-20,"Cortes de Jardim","73000,00"
2016-04-20,"Papel","8980,00"
2016-04-20,"Plastico","2800,00"
2016-04-20,"Residuos Limpeza","27940,00"
